comment,clean,clean_nostop
41,,
636,,
551,,
299,,
1278,,
632,,
82,,
1870,,
261,,
34,,
477,,
579,,
135,,
61,,
737,,
1551,,
263,,
442,,
70,,
0,,
318,,
48,,
36,,
3708,,
123227,,
53,,
0,,
305,,
595,,
264,,
2759,,
2,,
748,,
28735,,
8352,,
16,,
5,,
518,,
12707,,
744,,
145,,
25,,
8459,,
19,,
12709,,
0,,
79,,
470,,
3,,
6887,,
1554,,
991,,
1026,,
6852,,
65,,
5449,,
1122,,
5181,,
1843,,
7350,,
1732,,
2,,
2323,,
65,,
93428,,
1847,,
3207,,
403,,
17,,
340,,
59,,
274,,
250,,
9706,,
20,,
111,,
948,,
1027,,
1011,,
3555,,
1257,,
911,,
199,,
1321,,
11941,,
2673,,
1113,,
24,,
3033,,
20544,,
12169,,
8834,,
6651,,
11792,,
10586,,
1286,,
4084,,
588,,
12094,,
6750,,
16009,,
1306,,
72376,,
7030,,
429,,
1253,,
5525,,
64506,,
1690,,
3708,,
1166,,
4293,,
653,,
1133,,
1715,,
655,,
3143,,
2671,,
9079,,
14183,,
8648,,
6518,,
21,,
1731,,
217,,
2837,,
4793,,
12752,,
708,,
1611,,
696,,
922,,
2901,,
976,,
1071,,
323,,
6460,,
6794,,
389,,
2972,,
12311,,
8848,,
428,,
10160,,
299,,
383,,
1086,,
347,,
527,,
333,,
354,,
5441,,
284,,
80,,
130,,
942,,
2446,,
188,,
38,,
220,,
4344,,
530,,
2293,,
22,,
120,,
2552,,
35,,
95,,
17,,
2414,,
8793,,
3194,,
546,,
396,,
1749,,
479,,
359,,
797,,
79,,
21714,,
2928,,
78,,
3064,,
18930,,
113,,
886,,
6656,,
1502,,
5,,
317,,
304,,
887,,
699,,
12937,,
593,,
598,,
53,,
2481,,
440,,
2913,,
5726,,
1174,,
0,,
9557,,
949,,
1281,,
438,,
5112,,
299,,
349,,
2204,,
1919,,
19644,,
159,,
2497,,
2582,,
1401,,
3174,,
232,,
3337,,
503,,
129,,
174,,
2018,,
2810,,
491,,
344,,
1634,,
3477,,
142,,
5,,
642,,
556,,
222,,
76,,
14,,
41,,
473,,
1273,,
591,,
63,,
720,,
1730,,
1584,,
351,,
446,,
265,,
58,,
86,,
65,,
30,,
0,,
327,,
47,,
3796,,
53,,
125444,,
0,,
29178,,
306,,
595,,
793,,
162,,
16,,
2,,
268,,
2768,,
5,,
8480,,
741,,
24,,
81,,
19,,
13058,,
8545,,
7048,,
536,,
3,,
443,,
1586,,
1030,,
7545,,
5531,,
74,,
966,,
1948,,
3599,,
1739,,
2337,,
2,,
26863,,
59945,,
17122,,
2877,,
7649,,
16283,,
1948,,
266,,
9529,,
1949,,
178,,
864,,
41890,,
5977,,
11910,,
3164,,
5178,,
3320,,
7924,,
347,,
933,,
19741,,
30,,
3045,,
1754,,
1373,,
1371,,
94,,
6597,,
474,,
345,,
603,,
1121,,
62,,
98,,
79570,,
547,,
66471,,
1495,,
407,,
191,,
4597,,
1735,,
374,,
115,,
20,,
169,,
700,,
35,,
3638,,
4191,,
422,,
1285,,
145,,
2119,,
1309,,
35,,
360,,
126,,
4539,,
2482,,
889,,
2902,,
1766,,
15120,,
9449,,
9293,,
864,,
787,,
275,,
3391,,
1066,,
13940,,
6778,,
1055,,
481,,
3627,,
1212,,
1782,,
466,,
6617,,
6954,,
91,,
1004,,
373,,
6292,,
12476,,
8454,,
304,,
1179,,
10096,,
88,,
5624,,
291,,
377,,
2430,,
7,,
409,,
134,,
458,,
538,,
3703,,
1628,,
2560,,
270,,
40,,
122,,
36,,
3664,,
64,,
17,,
2167,,
9111,,
0,,
541,,
420,,
918,,
1768,,
128,,
367,,
2931,,
0,,
82,,
855,,
21866,,
633,,
1750,,
3084,,
502,,
973,,
19365,,
79,,
7015,,
126,,
489,,
1,,
13620,,
705,,
303,,
932,,
0,,
634,,
2465,,
1240,,
6004,,
1288,,
2956,,
167,,
615,,
454,,
357,,
5212,,
872,,
137,,
9687,,
2314,,
349,,
2,,
3029,,
0,,
20039,,
169,,
2595,,
3187,,
3393,,
1958,,
224,,
514,,
173,,
1727,,
1424,,
14,,
5,,
505,,
2689,,
1664,,
96,,
145,,
348,,
88,,
2027,,
572,,
239,,
3551,,
467,,
41,,
1282,,
680,,
63,,
447,,
598,,
1586,,
739,,
266,,
71,,
127481,,
353,,
29,,
64,,
0,,
23205,,
30393,,
2140,,
2263,,
2014,,
79828,,
206,,
384,,
9721,,
20757,,
2593,,
743,,
4255,,
3563,,
769,,
453,,
11245,,
32468,,
682,,
472,,
1192,,
445,,
1965,,
7933,,
19679,,
50744,,
2394,,
10718,,
3679,,
132,,
444,,
3934,,
1812,,
5527,,
2391,,
13116,,
8156,,
1096,,
679,,
583,,
241,,
1048,,
21011,,
4011,,
1236,,
1877,,
0,,
694,,
213,,
82380,,
1439,,
81,,
1475,,
35,,
67,,
461,,
197,,
422,,
1602,,
732,,
66546,,
4115,,
448,,
4818,,
1411,,
1950,,
5416,,
2561,,
1943,,
422,,
115,,
2272,,
133,,
4659,,
880,,
1801,,
2977,,
6758,,
15766,,
288,,
10123,,
122,,
14663,,
821,,
9385,,
3431,,
1080,,
1226,,
6564,,
1299,,
3500,,
869,,
1785,,
1025,,
6421,,
469,,
414,,
7054,,
541,,
381,,
57,,
342,,
8678,,
10413,,
387,,
1,,
931,,
298,,
5815,,
92,,
94,,
12489,,
2466,,
3,,
1,,
0,,
8,,
300,,
138,,
1686,,
455,,
3808,,
543,,
36,,
3930,,
2593,,
30,,
948,,
39,,
1,,
63,,
0,,
119,,
17,,
0,,
2192,,
10,,
13,,
9262,,
0,,
27,,
539,,
9445,,
886,,
1774,,
505,,
223,,
479,,
148,,
134,,
2914,,
89,,
377,,
1817,,
3116,,
767,,
7459,,
1001,,
19616,,
22038,,
101,,
14088,,
528,,
292,,
1,,
907,,
643,,
2505,,
0,,
0,,
169,,
1259,,
640,,
881,,
2966,,
634,,
6220,,
154,,
338,,
5861,,
2328,,
9875,,
351,,
1312,,
3543,,
2,,
20573,,
2606,,
521,,
222,,
3403,,
1478,,
2002,,
175,,
1418,,
101,,
137,,
15,,
5,,
102,,
35134,,
557,,
83065,,
1625,,
7224,,
1137,,
3152,,
536,,
180,,
753,,
86,,
35849,,
2864,,
1437,,
665,,
2455,,
2622,,
8941,,
3444,,
91398,,
313,,
1971,,
10465,,
175,,
635,,
1435,,
4340,,
24010,,
806,,
4662,,
34456,,
177,,
2134,,
54,,
3881,,
547,,
12009,,
4520,,
5336,,
500,,
1098,,
70,,
1287,,
537,,
9056,,
1892,,
21213,,
390,,
55549,,
179,,
2600,,
11227,,
138,,
286,,
472,,
1882,,
3892,,
117,,
1248,,
0,,
2922,,
2847,,
1150,,
728,,
5622,,
13980,,
8233,,
597,,
1493,,
4344,,
22510,,
45,,
1073,,
1360,,
229,,
1550,,
1969,,
716,,
84010,,
500,,
77,,
2018,,
768,,
1628,,
4400,,
426,,
66879,,
2667,,
4976,,
244,,
1371,,
1952,,
5980,,
121,,
2317,,
1813,,
6990,,
131,,
1,,
435,,
83,,
160,,
1358,,
1410,,
59,,
10445,,
957,,
123,,
828,,
3494,,
1151,,
614,,
15158,,
1030,,
63,,
1,,
315,,
9354,,
1308,,
6521,,
6444,,
499,,
3601,,
544,,
7122,,
1,,
1806,,
10669,,
0,,
387,,
312,,
8880,,
96,,
5927,,
956,,
12592,,
10,,
2504,,
4,,
1,,
1791,,
92,,
302,,
35,,
138,,
1,,
543,,
3971,,
1082,,
4109,,
475,,
31,,
36,,
9725,,
2660,,
40,,
13,,
63,,
118,,
28,,
0,,
2235,,
16,,
0,,
10,,
0,,
9395,,
557,,
227,,
1806,,
516,,
94,,
483,,
2919,,
19820,,
136,,
102,,
1833,,
844,,
3142,,
7843,,
1007,,
893,,
22149,,
537,,
14903,,
401,,
292,,
360,,
1,,
2486,,
913,,
9990,,
6058,,
3608,,
0,,
167,,
1226,,
6479,,
2988,,
6087,,
3313,,
777,,
5081,,
1305,,
1230,,
977,,
1604,,
1136,,
4358,,
1279,,
201,,
42047,,
801,,
400,,
922,,
1865,,
1624,,
2340,,
1324,,
89,,
498,,
138,,
5252,,
2314,,
2526,,
92222,,
273,,
742,,
9359,,
7907,,
237,,
2041,,
201,,
1390,,
0,,
3619,,
125,,
69,,
1586,,
12551,,
478,,
362,,
514,,
137,,
59,,
72,,
3426,,
37571,,
799,,
323,,
600,,
788,,
0,,
320,,
40,,
724,,
331,,
93,,
2649,,
2680,,
3614,,
1547,,
611,,
43,,
102,,
101453,,
9266,,
2625,,
504,,
4599,,
10783,,
508,,
848,,
5019,,
25189,,
33718,,
477,,
472,,
4107,,
3280,,
12318,,
2241,,
512,,
5527,,
1180,,
9613,,
3813,,
57820,,
21891,,
0,,
168,,
1946,,
17,,
1515,,
1932,,
2670,,
523,,
11975,,
137,,
626,,
3949,,
2884,,
0,,
4476,,
1554,,
2917,,
49,,
1160,,
5825,,
569,,
8370,,
1420,,
242,,
23008,,
535,,
1706,,
293,,
13985,,
872,,
730,,
2010,,
85460,,
2825,,
81,,
2692,,
332,,
1611,,
2093,,
434,,
4617,,
5162,,
261,,
1033,,
67166,,
1465,,
7421,,
123,,
1071,,
725,,
1967,,
2361,,
88,,
1405,,
130,,
6332,,
1511,,
1,,
441,,
729,,
163,,
131,,
62,,
847,,
3536,,
1167,,
1042,,
15460,,
10715,,
1815,,
63,,
1372,,
1,,
9417,,
6600,,
6490,,
545,,
3655,,
12654,,
12,,
7210,,
1813,,
10848,,
1845,,
5,,
314,,
387,,
9046,,
0,,
103,,
5987,,
961,,
2547,,
1,,
1137,,
313,,
92,,
36,,
140,,
1,,
4115,,
542,,
486,,
32,,
9854,,
36,,
4216,,
1827,,
40,,
13,,
16321,,
10683,,
2494,,
1029,,
1001,,
1351,,
1225,,
677,,
840,,
3714,,
4596,,
811,,
735,,
246,,
2182,,
7955,,
8033,,
1514,,
876,,
3743,,
4416,,
1553,,
718,,
1603,,
2029,,
425,,
1171,,
6269,,
1748,,
1793,,
728,,
1432,,
276,,
1972,,
214,,
1144,,
44,,
558,,
1247,,
1471,,
2256,,
192,,
363,,
548,,
4811,,
210,,
155,,
392,,
165,,
45240,,
108,,
2696,,
1521,,
1929,,
942,,
3449,,
170,,
903,,
141,,
53,,
163,,
730,,
273,,
2708,,
1026,,
6194,,
9332,,
0,,
95327,,
62,,
9780,,
488,,
2438,,
266,,
42,,
128,,
1903,,
270,,
91,,
5,,
86,,
84,,
374,,
3690,,
1616,,
13373,,
3530,,
323,,
823,,
364,,
38703,,
149,,
361,,
365,,
771,,
105,,
2002,,
2696,,
3694,,
515,,
710,,
0,,
9762,,
2706,,
108084,,
4872,,
11037,,
5239,,
822,,
1560,,
517,,
480,,
18,,
4200,,
25593,,
34614,,
3355,,
2387,,
13,,
516,,
4107,,
170,,
1700,,
5592,,
402,,
1728,,
59723,,
18,,
10169,,
22817,,
143,,
1955,,
0,,
3193,,
2706,,
4663,,
3968,,
654,,
3038,,
1586,,
1151,,
1,,
554,,
1519,,
242,,
1775,,
576,,
911,,
316,,
8448,,
2108,,
14357,,
86912,,
84,,
50,,
771,,
1421,,
3095,,
2925,,
376,,
1643,,
4945,,
91,,
266,,
5366,,
7475,,
761,,
67310,,
1515,,
1458,,
1097,,
2624,,
1604,,
1980,,
147,,
6511,,
2,,
449,,
15815,,
789,,
123,,
2364,,
169,,
132,,
9450,,
69,,
6544,,
70,,
1088,,
7720,,
3567,,
3769,,
881,,
6604,,
1829,,
2,,
7663,,
1847,,
2609,,
10440,,
9955,,
3500,,
24248,,
15495,,
4413,,
6495,,
2220,,
20075,,
967,,
1479,,
2497,,
1067,,
1938,,
365,,
1774,,
3102,,
6894,,
2087,,
5223,,
5865,,
3609,,
427,,
1313,,
6796,,
543,,
3268,,
618,,
321,,
397,,
3869,,
1157,,
3676,,
808,,
911,,
144,,
1152,,
1378,,
120,,
3004,,
2903,,
1586,,
1904,,
2174,,
970,,
86,,
335,,
4168,,
5796,,
908,,
752,,
1099,,
30,,
486,,
7563,,
117,,
296,,
3181,,
450,,
237,,
1663,,
577,,
9133,,
751,,
4619,,
3414,,
251,,
925,,
1647,,
1722,,
206,,
261,,
1744,,
223,,
1944,,
2441,,
4723,,
354,,
1282,,
2888,,
1631,,
1897,,
210,,
1484,,
2105,,
227,,
1214,,
288,,
1283,,
1979,,
1567,,
478,,
180,,
194,,
525,,
4413,,
178,,
1599,,
990,,
924,,
46761,,
3671,,
2782,,
535,,
793,,
831,,
228,,
1062,,
272,,
2811,,
65,,
2508,,
242,,
6605,,
9762,,
0,,
97131,,
9880,,
13,,
56,,
99,,
2024,,
0,,
28,,
290,,
271,,
3725,,
137,,
524,,
1628,,
13983,,
44,,
852,,
357,,
369,,
6,,
40039,,
107,,
151,,
385,,
4222,,
1,,
80,,
321,,
517,,
2809,,
3795,,
692,,
20,,
0,,
9928,,
115819,,
108,,
2712,,
20,,
4997,,
18,,
5388,,
837,,
2864,,
1561,,
544,,
2428,,
14,,
11223,,
4,,
470,,
35108,,
3461,,
519,,
4270,,
1783,,
1880,,
398,,
5640,,
23563,,
21,,
61498,,
170,,
1988,,
3485,,
2740,,
4830,,
605,,
3133,,
3993,,
146,,
0,,
1579,,
1208,,
10,,
258,,
695,,
14836,,
907,,
2154,,
589,,
1410,,
8524,,
5290,,
308,,
14779,,
1064,,
3243,,
4942,,
242,,
9135,,
0,,
27036,,
1636,,
17322,,
4695,,
1393,,
441,,
627,,
1678,,
3040,,
24010,,
2935,,
742,,
4155,,
7825,,
3314,,
4099,,
686,,
5692,,
1664,,
5700,,
716,,
1593,,
493,,
158,,
4213,,
1610,,
601,,
2281,,
7586,,
3550,,
956,,
1085,,
168,,
2093,,
438,,
3087,,
1177,,
997,,
1141,,
2726,,
1213,,
133,,
579,,
1727,,
437,,
666,,
133,,
749,,
791,,
4318,,
1009,,
5699,,
815,,
1119,,
7944,,
266,,
2287,,
3344,,
213,,
9903,,
3357,,
289,,
1003,,
566,,
4860,,
58,,
1614,,
1953,,
3428,,
389,,
2111,,
5172,,
131,,
1694,,
1847,,
301,,
1319,,
385,,
1516,,
1913,,
2203,,
1228,,
543,,
226,,
601,,
1990,,
1014,,
532,,
7,,
977,,
1231,,
201,,
4472,,
1636,,
157,,
2546,,
1032,,
188,,
997,,
3693,,
2803,,
228,,
800,,
45689,,
275,,
308,,
6617,,
1062,,
248,,
9592,,
2814,,
10004,,
0,,
1,,
14,,
0,,
98789,,
65,,
252,,
1919,,
58,,
85,,
273,,
47,,
865,,
118,,
1632,,
3780,,
552,,
14410,,
143,,
31,,
631,,
384,,
4265,,
88,,
1,,
41325,,
4,,
151,,
0,,
81,,
390,,
335,,
122511,,
105,,
3881,,
685,,
2889,,
20,,
0,,
9978,,
3404,,
110,,
858,,
2746,,
5582,,
20,,
5131,,
523,,
4,,
555,,
11377,,
15,,
490,,
1477,,
24078,,
317,,
20,,
3423,,
35422,,
5657,,
4336,,
1818,,
2449,,
2030,,
401,,
4034,,
2758,,
527,,
21,,
63191,,
5083,,
168,,
3814,,
922,,
265,,
688,,
2042,,
587,,
0,,
1193,,
8577,,
2490,,
395562,,
3332,,
3332,,
413,,
366,,
16478,,
1373,,
10407,,
3951,,
1780,,
5426,,
10296,,
0,,
68,,
1872,,
724,,
30726,,
5963,,
1602,,
15279,,
207,,
4797,,
519,,
1787,,
734,,
3661,,
27332,,
995,,
2270,,
8551,,
207,,
4405,,
1256,,
3439,,
745,,
1666,,
6017,,
6094,,
578,,
1740,,
4732,,
727,,
1701,,
1202,,
2579,,
2157,,
7760,,
3683,,
165,,
3243,,
118,,
435,,
190,,
1196,,
429,,
1247,,
1235,,
754,,
1031,,
513,,
1239,,
588,,
784,,
1864,,
836,,
140,,
4433,,
324,,
1002,,
5778,,
8342,,
295,,
2747,,
3665,,
10744,,
232,,
1098,,
3565,,
4792,,
143,,
1725,,
1337,,
3740,,
1989,,
868,,
396,,
387,,
2261,,
289,,
1919,,
1718,,
68,,
215,,
1533,,
5304,,
2326,,
364,,
1058,,
25,,
2134,,
269,,
646,,
997,,
2003,,
546,,
1031,,
528,,
7,,
1243,,
230,,
105,,
52,,
1659,,
190,,
4522,,
3805,,
1020,,
1071,,
198,,
2844,,
231,,
1063,,
279,,
808,,
307,,
16,,
295,,
46619,,
2593,,
1,,
278,,
6874,,
9797,,
0,,
10045,,
2880,,
0,,
100900,,
258,,
260,,
55,,
2028,,
85,,
123,,
53,,
565,,
872,,
3807,,
14754,,
4331,,
1654,,
155,,
147,,
659,,
88,,
1,,
42404,,
38,,
397,,
4,,
152,,
0,,
343,,
106,,
128071,,
3687,,
392,,
2778,,
2917,,
5739,,
20,,
3972,,
5595,,
10068,,
854,,
11535,,
113,,
696,,
0,,
20,,
524,,
3459,,
504,,
1903,,
4,,
559,,
15,,
1478,,
320,,
20,,
4503,,
4044,,
2197,,
2474,,
401,,
2809,,
534,,
2056,,
0,,
1735,,
4181,,
6587,,
5823,,
1145,,
1258,,
4965,,
877,,
477215,,
45786,,
2057,,
179,,
4476,,
838,,
636,,
477,,
623,,
2673,,
122,,
354,,
289,,
1473,,
16877,,
11036,,
2487,,
4142,,
5179,,
11846,,
0,,
1998,,
966,,
694,,
226,,
31446,,
0,,
1715,,
15855,,
22,,
4915,,
1805,,
703,,
4369,,
1141,,
29968,,
1526,,
2351,,
9083,,
3090,,
4681,,
1360,,
777,,
3496,,
1761,,
901,,
1200,,
160,,
1796,,
6193,,
752,,
6444,,
5041,,
2783,,
580,,
3378,,
3782,,
7999,,
449,,
194,,
1230,,
613,,
1281,,
1280,,
1071,,
152,,
1127,,
828,,
875,,
143,,
4263,,
8547,,
1026,,
740,,
5838,,
1909,,
303,,
2916,,
266,,
3703,,
575,,
3708,,
10888,,
1337,,
1111,,
4835,,
415,,
3937,,
2061,,
70,,
822,,
0,,
1788,,
417,,
388,,
299,,
356,,
1958,,
2272,,
1739,,
60,,
217,,
1543,,
541,,
5447,,
270,,
2391,,
1058,,
555,,
2101,,
145,,
649,,
1074,,
2021,,
1006,,
330,,
7,,
1234,,
105,,
210,,
227,,
45,,
25,,
4606,,
47119,,
1665,,
214,,
1011,,
1089,,
288,,
3874,,
16,,
2845,,
235,,
817,,
6945,,
301,,
1054,,
102695,,
1,,
9889,,
2619,,
281,,
10087,,
0,,
7,,
2921,,
2079,,
258,,
0,,
213,,
53,,
3886,,
158,,
4391,,
406,,
6,,
883,,
125,,
43270,,
51,,
598,,
15102,,
148,,
611,,
39,,
1665,,
1,,
87,,
7,,
0,,
152,,
399,,
3867,,
342,,
2942,,
106,,
5863,,
2794,,
134224,,
20,,
116,,
688,,
10106,,
0,,
5748,,
20,,
527,,
4668,,
3586,,
563,,
4,,
22861,,
2426,,
2910,,
6116,,
556,,
3170,,
7994,,
2353,,
82,,
1730,,
181,,
1925,,
302,,
1291,,
1044,,
376,,
1713,,
43678,,
1640,,
6645,,
6323,,
22490,,
198,,
1406,,
326,,
2282,,
502471,,
48097,,
1359,,
14034,,
476,,
728,,
374,,
5058,,
3651,,
668,,
2827,,
624,,
627,,
3100,,
1428,,
2994,,
17320,,
11408,,
172,,
2057,,
12704,,
28,,
0,,
909,,
1118,,
353,,
4952,,
438,,
723,,
1564,,
31121,,
1985,,
0,,
38,,
4612,,
1543,,
16138,,
1238,,
2359,,
3146,,
31578,,
1478,,
905,,
9448,,
772,,
1209,,
1819,,
4661,,
621,,
167,,
6492,,
6694,,
5353,,
3553,,
1819,,
2950,,
164,,
631,,
202,,
3884,,
459,,
765,,
3499,,
7751,,
1302,,
1289,,
147,,
1078,,
1295,,
315,,
1142,,
873,,
871,,
8672,,
312,,
1930,,
1052,,
5866,,
4290,,
584,,
3106,,
286,,
1295,,
1208,,
11330,,
3741,,
0,,
3863,,
2099,,
4896,,
4099,,
493,,
1835,,
846,,
2293,,
398,,
746,,
304,,
359,,
145,,
5569,,
422,,
1947,,
72,,
74,,
2112,,
1560,,
221,,
2022,,
537,,
2436,,
564,,
278,,
4623,,
202,,
1089,,
1015,,
654,,
49,,
1065,,
350,,
8,,
1257,,
246,,
106,,
2624,,
47,,
1113,,
47894,,
26,,
1057,,
3961,,
240,,
289,,
17,,
140,,
236,,
7079,,
10040,,
822,,
10148,,
231,,
2934,,
301,,
103635,,
1060,,
2,,
260,,
281,,
8,,
0,,
2151,,
1,,
4449,,
54,,
3970,,
15339,,
41,,
894,,
44075,,
160,,
7,,
127,,
52,,
594,,
622,,
1685,,
2,,
88,,
373,,
9,,
8,,
4038,,
1,,
4437,,
10223,,
2594,,
2543,,
10542,,
5784,,
3510,,
7191,,
1180,,
534,,
338,,
1018,,
46196,,
950,,
1649,,
4963,,
475,,
360,,
4204,,
553,,
1373,,
253,,
3290,,
15016,,
4283,,
6069,,
221,,
4569,,
3677,,
24827,,
0,,
3596,,
903,,
2252,,
494,,
7844,,
168,,
81,,
1219,,
1808,,
229,,
2015,,
107,,
0,,
1823,,
265,,
1678,,
47185,,
1747,,
7262,,
6667,,
1450,,
23268,,
356,,
34,,
474,,
2507,,
1647,,
519092,,
43655,,
423,,
631,,
13480,,
713,,
2,,
5298,,
623,,
758,,
3055,,
201,,
666,,
3337,,
1422,,
11631,,
3131,,
1116,,
52,,
17764,,
1517,,
13357,,
2115,,
0,,
979,,
44,,
983,,
353,,
520,,
32,,
1094,,
144,,
31464,,
0,,
1368,,
2000,,
1575,,
4723,,
16380,,
1241,,
3183,,
32677,,
706,,
9801,,
764,,
1453,,
4758,,
168,,
1546,,
1195,,
2386,,
631,,
6646,,
6802,,
5475,,
2566,,
3593,,
2901,,
1772,,
3963,,
1834,,
905,,
204,,
902,,
1323,,
7837,,
1358,,
1095,,
692,,
1309,,
1149,,
889,,
77,,
1931,,
8956,,
1069,,
599,,
310,,
5941,,
4353,,
3158,,
2598,,
297,,
899,,
3758,,
3751,,
1211,,
366,,
5001,,
147,,
2125,,
1298,,
4197,,
2172,,
492,,
0,,
1842,,
328,,
344,,
2319,,
75,,
857,,
1587,,
74,,
319,,
413,,
5622,,
2153,,
757,,
443,,
288,,
567,,
144,,
1097,,
359,,
1143,,
55,,
272,,
2027,,
1004,,
8,,
106,,
538,,
26,,
48348,,
47,,
297,,
19,,
207,,
140,,
4000,,
236,,
824,,
1075,,
7123,,
244,,
8,,
1061,,
2,,
260,,
10218,,
281,,
24449,,
4351,,
4709,,
1667,,
727,,
51916,,
3883,,
15386,,
562,,
1318,,
1326,,
449,,
703,,
1175,,
6770,,
3672,,
772,,
249,,
1699,,
516,,
3475,,
48,,
2127,,
213,,
12431,,
1201,,
18534,,
573,,
2131,,
1064,,
1364,,
12871,,
2284,,
1649,,
328,,
3180,,
7167,,
8984,,
1959,,
234,,
9644,,
1025,,
627,,
4784,,
1275,,
534,,
47894,,
1330,,
33693,,
178,,
1672,,
1457,,
5815,,
1426,,
340,,
479,,
1349,,
486,,
375,,
637,,
60,,
5726,,
507,,
379,,
3779,,
136,,
274,,
45,,
199,,
263,,
1577,,
3713,,
0,,
9,,
21,,
0,,
4899,,
207,,
163,,
6389,,
284,,
25719,,
421,,
3696,,
946,,
1279,,
499,,
0,,
2350,,
7988,,
98,,
1859,,
1971,,
413,,
1854,,
